id_i,curso,sexo,edad,v01,v02,v03,v04,v05,v06,v07,au1,au2,au3,au4,au5,au6,au7,au8,au9,au10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,self,dep,adm,zona,prio,comu,poli
10416,1,2,2,2,NA,2,2,2,2,2,3,3,2,4,4,4,4,4,3,3,2,1,1,2,2,2,3,2,2,1,2,3,3,2,1,2,2,2,32,11,1,1,0.40683229813664595,68,2
10417,1,1,1,2,1,1,2,2,1,1,4,1,1,3,2,5,1,5,1,4,2,3,2,2,1,2,3,3,2,2,1,1,3,3,2,2,2,2,31,20,1,1,0.40683229813664595,68,2
10419,1,2,2,2,2,2,1,1,2,2,5,5,2,4,2,4,4,4,2,3,2,1,1,1,2,2,2,3,2,1,2,2,2,1,1,2,2,2,39,11,1,1,0.40683229813664595,68,2
10420,4,1,4,1,2,1,2,2,2,2,3,4,2,5,2,4,3,4,3,3,2,2,2,2,2,2,2,3,2,1,2,2,3,1,1,2,1,2,35,12,1,1,0.40683229813664595,68,2
10422,4,1,5,2,2,2,2,1,1,2,3,3,2,3,3,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29,18,1,1,0.40683229813664595,68,2
10423,4,2,6,1,1,1,1,1,1,1,4,3,2,4,3,4,3,3,5,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,33,17,1,1,0.40683229813664595,68,1
10424,4,1,5,2,2,1,1,2,2,2,4,4,2,4,4,4,4,4,2,2,3,2,2,2,1,2,2,3,3,2,2,2,3,2,2,2,2,2,36,15,1,1,0.40683229813664595,68,2
10427,4,2,5,2,2,2,2,2,1,2,5,5,3,4,4,2,2,2,NA,2,3,1,1,2,3,2,1,3,3,1,3,3,3,3,2,3,1,2,NA,8,1,1,0.40683229813664595,68,2
10429,5,2,6,1,1,1,1,1,1,1,2,2,4,3,4,2,2,4,4,4,2,2,2,3,1,1,1,1,3,2,2,1,1,3,2,1,2,2,21,26,1,1,0.40683229813664595,68,1
10430,5,1,6,2,2,2,2,2,2,2,4,4,2,4,2,4,4,2,2,2,2,2,2,2,3,2,3,3,3,1,2,2,3,2,2,2,1,2,40,11,1,1,0.40683229813664595,68,2
10431,2,2,5,1,2,1,2,2,1,2,2,2,1,4,3,4,4,5,2,3,2,2,1,2,1,2,2,2,2,1,2,2,3,2,1,3,1,2,32,13,1,1,0.40683229813664595,68,2
10432,5,2,6,1,2,2,1,2,2,2,5,5,2,5,2,3,4,2,3,2,3,1,2,1,1,3,2,3,3,1,2,3,3,1,1,2,1,1,41,6,1,1,0.40683229813664595,68,2
10501,1,2,3,2,2,2,2,2,2,2,5,5,1,5,1,4,NA,5,1,4,3,2,1,2,2,3,3,3,3,1,2,3,3,1,1,2,1,1,NA,5,2,1,0.5019607843137255,3,2
10502,5,1,5,1,2,1,1,2,1,1,4,4,4,3,4,4,4,4,5,4,2,2,2,3,1,2,1,3,2,2,2,2,3,2,2,2,2,2,28,19,2,1,0.5019607843137255,3,1
10503,5,1,5,2,2,2,2,2,2,2,4,5,3,4,2,5,4,4,1,3,2,2,1,2,1,3,2,3,2,1,2,3,2,2,2,2,1,2,39,13,2,1,0.5019607843137255,3,2
10504,5,1,6,2,2,2,2,2,2,2,4,4,3,3,2,4,3,3,4,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,33,15,2,1,0.5019607843137255,3,2
10505,5,1,6,1,2,1,1,1,1,1,1,2,5,1,1,NA,1,1,1,1,2,3,3,1,1,2,2,2,2,3,2,1,1,3,3,1,3,2,NA,27,2,1,0.5019607843137255,3,1
10506,2,2,4,2,2,2,2,2,2,2,5,5,1,5,1,5,5,5,1,1,3,1,1,1,3,3,3,3,3,1,3,3,3,1,1,3,1,1,46,0,2,1,0.5019607843137255,3,2
10507,2,2,5,2,2,1,2,1,2,1,4,4,2,4,2,4,4,4,2,3,3,1,2,2,2,3,3,3,3,1,3,3,3,2,2,3,2,1,37,6,2,1,0.5019607843137255,3,2
10508,2,1,3,1,2,2,1,2,1,2,1,1,3,1,3,1,2,1,3,5,1,2,1,3,2,3,2,3,2,1,2,2,3,2,2,2,2,2,21,15,2,1,0.5019607843137255,3,2
10509,2,1,2,2,2,1,2,2,1,2,5,5,1,5,1,5,5,4,3,4,2,1,1,2,2,3,3,3,3,1,3,2,2,1,1,2,1,1,42,6,2,1,0.5019607843137255,3,2
10510,2,1,2,1,1,2,1,2,2,2,3,4,2,3,1,4,4,3,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,36,15,2,1,0.5019607843137255,3,2
10511,2,1,3,1,2,2,1,2,2,2,5,4,1,5,1,4,4,4,1,1,2,2,1,1,1,3,3,3,3,1,2,2,3,1,1,2,1,1,44,7,2,1,0.5019607843137255,3,2
10512,2,2,3,2,2,1,2,2,2,2,4,4,3,4,3,4,4,4,4,4,2,2,2,2,3,2,3,2,3,1,2,3,2,2,2,2,2,2,32,13,2,1,0.5019607843137255,3,2
10513,3,1,3,1,2,2,2,2,2,2,3,4,3,4,3,2,2,4,3,3,2,2,3,3,3,2,1,3,2,2,1,1,2,1,2,2,2,3,29,21,2,1,0.5019607843137255,3,2
10514,3,1,3,2,2,2,1,2,1,1,5,4,4,4,4,3,3,3,4,4,1,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,30,18,2,1,0.5019607843137255,3,2
10515,3,2,3,2,2,2,1,2,2,2,4,4,3,3,2,5,5,4,1,1,2,2,1,2,2,3,3,3,3,1,2,2,3,2,1,3,3,3,40,11,2,1,0.5019607843137255,3,2
10516,3,2,5,1,2,1,1,1,1,2,3,3,2,4,2,3,3,3,1,3,2,3,2,1,3,2,2,2,3,1,2,2,3,1,2,2,1,2,35,12,2,1,0.5019607843137255,3,2
10517,3,2,4,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.5019607843137255,3,2
10518,5,1,6,1,1,2,1,2,2,2,4,4,2,5,1,3,4,1,2,3,3,2,1,2,1,3,3,3,3,1,3,3,3,1,1,3,1,1,41,4,2,1,0.5019607843137255,3,2
10519,3,1,3,2,2,2,2,2,2,2,5,5,1,5,4,3,4,3,2,3,3,1,1,1,3,3,3,3,3,1,2,3,3,1,1,3,1,1,39,1,2,1,0.5019607843137255,3,2
10520,3,1,3,2,2,1,2,2,1,1,4,3,3,3,3,2,3,4,4,4,2,3,3,2,1,2,2,3,3,1,2,2,2,2,3,3,2,3,27,19,2,1,0.5019607843137255,3,2
10521,4,1,5,2,2,2,1,2,1,2,2,3,4,3,4,3,2,4,2,2,2,2,3,2,1,2,1,2,2,2,2,2,2,3,2,2,2,3,27,23,2,1,0.5019607843137255,3,1
10522,4,2,4,1,1,1,1,2,1,2,NA,5,2,5,5,5,5,3,3,4,3,2,2,1,3,3,3,3,3,1,2,2,2,2,2,3,1,1,NA,7,2,1,0.5019607843137255,3,1
10523,4,2,4,1,2,1,1,2,2,2,4,4,4,4,4,4,4,3,4,4,3,2,3,2,3,3,3,3,3,1,2,3,2,2,2,2,2,2,31,11,2,1,0.5019607843137255,3,2
10524,4,2,5,2,2,2,2,2,2,2,5,4,2,4,2,4,4,4,2,2,2,1,1,2,2,3,2,3,3,1,2,3,3,2,1,3,1,1,39,6,2,1,0.5019607843137255,3,2
10525,4,2,5,2,2,2,1,2,1,2,4,4,3,4,2,4,4,NA,4,3,3,1,1,1,3,3,3,3,1,1,2,3,3,1,1,3,1,1,NA,3,2,1,0.5019607843137255,3,2
10527,1,1,2,1,NA,1,1,2,2,1,4,4,2,4,4,4,5,4,3,3,2,2,1,1,2,2,2,3,3,1,2,2,2,2,2,2,2,1,35,12,2,1,0.5019607843137255,3,2
10528,1,1,2,1,1,2,2,2,2,2,2,2,2,4,4,3,2,4,4,4,3,1,1,2,NA,3,3,3,3,1,3,3,3,1,1,3,1,1,25,NA,2,1,0.5019607843137255,3,2
10529,1,1,1,1,2,1,1,2,1,2,5,5,1,5,1,5,5,5,1,2,2,2,2,2,3,3,3,3,1,1,3,3,3,2,1,3,2,2,45,9,2,1,0.5019607843137255,3,2
10530,1,1,1,1,2,2,2,2,1,2,3,5,1,5,1,5,5,1,1,1,3,2,2,2,2,3,2,3,3,1,2,3,3,3,1,3,2,2,48,10,2,1,0.5019607843137255,3,2
10701,1,2,1,2,2,2,2,2,2,2,5,5,4,5,1,5,5,5,2,1,2,1,1,1,3,3,3,3,2,1,3,3,3,1,1,2,1,1,42,3,2,1,0.25675675675675674,68,2
10702,1,1,1,2,2,2,2,2,2,2,4,4,2,4,2,4,4,4,3,2,3,1,1,1,1,3,3,3,3,1,3,3,3,1,1,2,1,1,37,3,2,1,0.25675675675675674,68,2
10703,1,1,3,1,2,2,1,2,1,2,4,4,4,4,4,2,2,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,3,3,2,3,3,26,25,2,1,0.25675675675675674,68,2
10704,1,1,3,2,2,2,2,2,2,2,NA,4,3,2,1,3,3,5,3,3,2,2,1,2,1,3,2,3,3,3,2,1,3,1,2,2,1,2,NA,14,2,1,0.25675675675675674,68,2
10705,1,2,1,2,NA,1,1,1,1,1,4,4,3,2,2,4,2,4,4,4,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,29,14,2,1,0.25675675675675674,68,NA
10706,1,2,2,1,2,1,2,2,1,2,1,4,5,1,4,5,NA,4,5,5,2,2,3,1,1,3,3,3,3,2,1,2,3,1,2,3,2,3,NA,14,2,1,0.25675675675675674,68,2
10707,4,1,5,1,2,1,2,NA,1,2,3,4,4,3,4,3,4,4,5,5,2,2,2,1,1,2,1,2,3,NA,2,1,1,2,2,1,1,3,25,NA,2,1,0.25675675675675674,68,1
10708,4,2,4,1,2,1,2,2,1,1,4,4,3,4,2,3,5,3,3,2,3,1,2,1,2,2,3,2,2,3,2,2,1,2,2,2,2,3,37,17,2,1,0.25675675675675674,68,2
10710,4,2,5,1,2,1,1,2,1,2,5,5,3,5,5,3,3,1,3,2,2,1,2,1,3,3,3,3,3,1,2,1,3,1,2,2,1,2,37,8,2,1,0.25675675675675674,68,1
10711,4,1,6,2,1,2,2,2,1,2,4,4,3,5,2,5,4,3,3,1,3,1,1,2,3,3,3,3,2,1,3,3,1,1,1,3,1,2,40,5,2,1,0.25675675675675674,68,2
10713,3,1,3,2,2,2,1,2,1,2,4,2,4,3,4,3,3,4,4,4,2,3,3,1,3,2,2,3,2,2,2,2,3,2,2,1,2,2,25,17,2,1,0.25675675675675674,68,2
10714,3,2,4,1,2,2,1,2,1,2,4,4,3,4,2,3,4,4,3,3,2,1,1,1,2,2,3,3,2,1,2,2,3,1,1,3,1,2,34,7,2,1,0.25675675675675674,68,2
10716,3,1,5,1,1,1,1,2,2,2,5,5,1,5,1,5,5,4,1,1,3,2,1,2,2,3,3,3,2,1,3,3,3,1,1,3,1,1,47,4,2,1,0.25675675675675674,68,2
10717,5,2,6,1,2,2,2,2,2,2,5,5,4,4,2,5,4,4,4,3,2,2,2,2,1,3,2,3,3,1,3,3,3,2,2,2,2,2,36,12,2,1,0.25675675675675674,68,2
10718,5,2,5,1,2,2,2,2,2,2,5,4,2,5,4,4,2,5,5,3,2,2,1,3,2,2,2,3,3,1,2,2,3,2,2,3,1,3,31,13,2,1,0.25675675675675674,68,2
10719,5,2,6,1,1,1,2,1,2,2,5,5,1,5,4,5,5,3,1,1,3,1,1,1,3,3,3,3,3,1,3,3,3,1,1,3,1,1,45,0,2,1,0.25675675675675674,68,2
10720,5,1,6,2,2,2,1,2,1,2,5,5,3,5,2,4,4,4,2,2,2,1,3,1,1,2,2,3,2,1,3,2,3,1,2,2,1,3,40,13,2,1,0.25675675675675674,68,2
10721,5,1,5,2,2,2,2,2,1,1,5,5,3,4,1,4,4,5,2,1,3,2,2,2,2,3,2,3,3,1,2,2,2,1,1,2,1,2,40,10,2,1,0.25675675675675674,68,2
10722,5,1,6,1,1,1,2,2,1,2,4,4,4,3,4,3,3,4,5,5,2,2,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,25,14,2,1,0.25675675675675674,68,2
10725,2,2,3,2,2,1,2,2,2,2,3,4,4,3,4,2,2,4,5,5,1,1,1,1,1,2,2,3,3,2,2,2,3,1,2,1,1,2,22,13,2,1,0.25675675675675674,68,2
10726,2,2,2,1,2,2,2,2,1,2,5,4,2,4,3,5,4,5,4,3,3,2,1,2,2,3,3,3,3,2,3,2,3,1,1,2,1,2,35,7,2,1,0.25675675675675674,68,2
10727,2,2,3,2,2,2,1,2,1,2,5,5,1,5,1,5,5,1,1,1,3,1,1,1,3,3,3,3,3,1,3,3,3,1,1,3,1,1,50,0,2,1,0.25675675675675674,68,2
10901,1,2,1,2,2,2,2,2,NA,2,3,4,1,4,3,4,5,3,1,2,2,2,1,2,1,2,2,2,2,1,2,3,2,2,1,2,2,2,40,15,2,1,0.21646341463414634,68,2
10903,1,1,2,1,1,2,2,2,2,NA,3,3,3,4,3,3,3,4,5,2,2,1,2,3,1,2,1,3,2,2,2,2,1,1,2,3,NA,2,29,NA,2,1,0.21646341463414634,68,2
10904,1,2,1,1,2,2,1,1,1,2,4,5,4,4,4,3,3,4,4,4,3,2,2,1,3,2,3,3,2,2,2,3,3,2,1,3,1,2,29,8,2,1,0.21646341463414634,68,2
10905,1,2,1,1,2,2,2,2,1,2,5,4,1,4,3,4,4,4,3,3,3,1,1,1,2,3,3,3,1,1,2,3,3,1,1,3,1,1,37,4,2,1,0.21646341463414634,68,2
10906,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,3,3,4,4,4,2,2,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,26,14,2,1,0.21646341463414634,68,2
10907,1,2,1,1,2,1,2,2,1,2,4,5,1,3,4,4,5,4,4,4,2,2,1,2,3,3,3,3,2,1,2,2,2,2,1,3,2,2,34,10,2,1,0.21646341463414634,68,2
10908,2,1,3,1,2,2,2,2,2,2,5,4,4,4,NA,3,2,3,4,4,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,NA,17,2,1,0.21646341463414634,68,2
10909,3,2,5,1,2,1,1,1,1,2,5,5,1,4,1,5,5,4,2,2,2,1,2,1,3,2,3,3,3,1,2,3,3,2,1,3,1,1,44,5,2,1,0.21646341463414634,68,2
10910,3,2,4,2,2,2,2,2,2,2,5,5,3,5,3,5,5,5,3,3,2,1,1,2,3,2,3,3,3,1,3,3,3,2,2,3,2,2,38,7,2,1,0.21646341463414634,68,2
10911,3,1,5,2,2,2,2,NA,2,2,4,4,2,3,4,4,4,4,2,2,NA,2,2,1,3,3,3,3,3,1,3,3,2,2,1,2,1,1,35,NA,2,1,0.21646341463414634,68,2
10912,3,1,3,2,2,2,2,2,2,2,5,4,2,4,3,5,5,4,3,3,2,2,1,2,2,3,3,2,2,1,2,3,2,2,2,3,1,2,38,11,2,1,0.21646341463414634,68,2
10914,3,1,3,1,2,2,2,2,2,2,2,3,4,3,4,3,1,5,5,5,2,1,1,1,2,3,1,3,3,1,1,2,2,2,1,1,3,3,19,15,2,1,0.21646341463414634,68,2
10915,3,1,4,1,2,1,2,2,1,2,2,3,4,3,3,2,1,5,3,3,2,3,3,3,3,2,1,2,3,2,2,2,1,3,3,3,2,3,23,23,2,1,0.21646341463414634,68,1
10916,4,1,4,2,2,1,2,2,2,2,4,4,2,5,2,3,3,2,4,4,2,2,2,1,1,3,2,3,3,1,2,2,2,1,1,2,1,2,35,11,2,1,0.21646341463414634,68,2
10917,4,1,5,2,2,2,2,2,1,2,1,1,5,1,5,1,1,5,5,5,1,3,2,1,3,1,1,3,2,3,1,2,3,1,3,1,3,3,10,23,2,1,0.21646341463414634,68,2
10918,4,2,5,1,2,1,1,2,1,2,5,4,2,4,3,4,3,2,3,4,2,1,1,1,2,2,2,3,3,1,2,2,2,1,1,2,1,2,36,9,2,1,0.21646341463414634,68,2
10920,4,2,4,2,2,2,2,2,1,2,4,4,2,5,2,5,5,4,2,2,3,1,1,2,2,3,3,3,3,1,3,3,3,1,1,2,1,1,41,3,2,1,0.21646341463414634,68,2
10923,2,2,3,NA,1,1,2,1,1,2,5,5,1,5,5,5,5,5,4,1,3,1,1,1,3,2,3,3,3,1,2,3,3,2,1,3,1,1,39,3,2,1,0.21646341463414634,68,NA
10924,2,2,3,2,2,1,2,2,1,2,4,4,3,2,3,2,3,3,3,3,3,1,1,2,1,3,3,3,1,1,2,2,3,1,2,2,2,2,30,11,2,1,0.21646341463414634,68,2
10925,2,2,2,2,1,2,2,1,1,2,4,4,4,4,1,3,4,3,1,1,2,2,2,2,3,2,3,2,3,3,2,2,2,1,1,2,1,1,39,12,2,1,0.21646341463414634,68,2
10926,2,1,3,2,2,2,2,2,2,2,4,5,2,5,3,4,5,5,1,3,2,2,1,1,2,3,3,3,2,1,2,3,3,2,1,3,1,2,39,7,2,1,0.21646341463414634,68,2
10927,2,2,2,1,1,1,1,1,1,2,5,5,1,5,3,5,5,3,3,4,3,2,3,2,3,3,3,3,3,1,2,3,2,3,3,3,2,3,41,13,2,1,0.21646341463414634,68,1
10928,2,2,3,2,2,NA,NA,2,1,2,5,4,3,5,3,5,4,5,3,3,3,2,2,2,3,3,3,3,3,1,2,3,3,2,1,3,1,1,36,5,2,1,0.21646341463414634,68,2
10930,5,2,6,1,2,1,2,2,2,2,5,5,4,5,1,5,5,5,4,3,2,2,3,3,3,2,3,3,3,1,2,2,2,2,2,3,2,3,38,15,2,1,0.21646341463414634,68,2
10932,5,2,6,1,2,2,2,1,1,2,5,5,2,5,2,5,3,4,2,1,2,2,2,1,3,2,3,3,2,1,3,3,3,2,1,2,1,2,42,8,2,1,0.21646341463414634,68,2
10933,5,2,5,2,2,2,2,2,1,2,4,4,3,5,1,4,5,3,1,1,3,1,1,1,2,3,3,3,3,1,2,2,3,1,1,3,1,1,43,3,2,1,0.21646341463414634,68,2
11001,3,2,4,2,2,2,2,2,1,2,3,3,3,3,3,4,3,4,3,3,2,2,1,1,2,3,2,3,2,1,2,2,2,1,2,3,2,2,30,11,2,1,0.5169660678642715,3,2
11002,3,2,4,1,2,1,1,1,1,1,3,2,4,4,3,1,2,4,4,4,2,1,2,1,3,1,2,3,2,1,2,3,2,3,2,1,1,2,23,14,2,1,0.5169660678642715,3,1
11003,3,1,4,2,2,1,2,2,2,2,4,3,3,4,3,4,3,4,4,3,2,2,2,NA,1,2,2,3,2,1,2,2,2,1,2,3,2,2,31,NA,2,1,0.5169660678642715,3,2
11004,3,1,4,2,2,1,2,2,1,2,4,5,3,3,2,3,4,5,4,3,2,2,2,1,2,2,3,3,2,3,2,2,2,2,2,2,1,2,32,15,2,1,0.5169660678642715,3,2
11006,3,1,5,2,2,2,1,2,2,1,NA,5,1,5,1,5,5,5,4,1,1,2,1,1,1,3,3,3,2,1,3,3,3,2,1,2,1,1,NA,8,2,1,0.5169660678642715,3,2
11007,3,1,3,2,2,2,2,2,2,2,5,5,1,5,1,5,5,5,1,1,2,1,1,1,2,3,3,3,2,1,2,3,3,1,1,2,1,2,46,6,2,1,0.5169660678642715,3,2
11008,5,1,6,2,2,2,1,2,2,2,5,5,1,4,1,5,5,3,1,1,3,2,1,1,2,3,2,3,3,1,3,3,3,2,1,3,1,1,47,4,2,1,0.5169660678642715,3,2
11010,5,2,6,1,1,1,1,1,1,2,NA,5,3,4,2,NA,NA,2,1,2,3,2,1,2,3,2,2,3,3,1,2,2,2,2,2,2,2,2,NA,12,2,1,0.5169660678642715,3,1
11011,5,2,5,2,2,1,2,2,1,2,4,4,2,5,1,4,4,1,2,2,3,2,2,2,2,2,2,3,3,1,2,3,2,1,2,3,2,2,43,11,2,1,0.5169660678642715,3,2
11012,5,2,5,2,1,2,1,1,2,2,5,5,2,5,2,5,5,5,2,1,3,1,1,1,3,2,3,3,3,1,3,3,3,1,1,3,1,1,43,1,2,1,0.5169660678642715,3,2
11013,5,1,6,2,2,1,2,2,2,2,5,4,3,4,3,3,4,3,4,4,3,2,3,2,1,2,2,3,3,2,2,2,1,2,3,2,2,3,33,20,2,1,0.5169660678642715,3,2
11014,4,1,4,2,2,1,1,2,1,2,5,3,3,4,2,3,4,4,3,3,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,2,2,2,34,17,2,1,0.5169660678642715,3,2
11015,4,2,4,1,2,1,2,2,1,2,4,4,2,4,2,5,5,3,2,2,3,2,1,2,2,2,2,3,3,1,2,3,3,1,1,2,1,2,41,8,2,1,0.5169660678642715,3,2
11016,4,1,5,2,2,2,2,2,2,1,5,4,4,4,3,5,5,4,5,2,2,3,2,2,2,2,2,3,3,1,2,2,3,2,2,3,2,2,35,14,2,1,0.5169660678642715,3,2
11017,4,1,5,2,2,1,1,2,2,2,5,5,2,4,2,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,38,18,2,1,0.5169660678642715,3,2
11018,4,1,5,2,2,2,2,2,2,2,5,5,2,4,1,5,5,5,2,2,3,1,1,1,2,2,2,3,2,1,3,2,3,1,2,3,1,2,42,7,2,1,0.5169660678642715,3,2
11019,1,1,2,2,2,1,1,2,1,2,5,5,2,4,5,4,4,4,4,2,2,2,2,1,3,2,2,3,3,1,2,2,2,1,1,2,1,2,35,10,2,1,0.5169660678642715,3,2
11020,1,2,1,1,1,2,2,2,2,2,4,5,2,3,1,5,4,5,2,2,2,2,1,2,1,2,3,3,2,1,2,2,2,2,1,2,1,2,39,13,2,1,0.5169660678642715,3,2
11021,1,1,1,1,2,1,2,2,1,2,4,4,2,4,2,3,4,4,3,3,3,2,2,1,3,3,1,3,2,3,3,2,3,3,1,3,2,3,35,13,2,1,0.5169660678642715,3,2
11023,1,1,2,2,2,2,2,2,2,2,3,NA,1,2,1,2,4,4,4,5,2,2,1,1,1,3,2,3,2,2,2,2,2,2,1,2,3,1,NA,14,2,1,0.5169660678642715,3,2
11024,1,1,2,2,2,1,2,2,2,2,3,1,5,4,4,3,2,3,4,5,2,3,3,2,1,2,3,2,3,1,1,1,2,2,3,2,2,1,22,20,2,1,0.5169660678642715,3,2
11027,2,2,3,1,1,2,1,2,1,1,3,2,4,2,3,1,3,4,4,5,2,2,1,3,1,2,1,2,2,3,2,2,2,2,2,2,2,2,21,21,2,1,0.5169660678642715,3,2
11028,2,1,2,2,2,1,2,2,1,2,3,4,4,4,3,2,3,4,3,4,2,2,3,1,3,2,1,2,3,2,2,2,3,2,2,1,2,2,28,17,2,1,0.5169660678642715,3,2
11029,2,1,3,1,2,1,1,1,1,1,4,4,4,3,4,3,1,5,5,5,2,3,3,3,3,1,2,2,2,2,2,1,2,3,3,2,3,3,22,26,2,1,0.5169660678642715,3,1
11030,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,4,4,NA,3,NA,2,1,1,2,2,2,2,3,2,1,2,2,2,2,NA,3,1,2,NA,NA,2,1,0.5169660678642715,3,2
11031,2,1,3,2,2,2,2,2,2,2,4,4,2,5,1,5,5,5,1,3,3,1,1,1,2,3,2,3,2,1,2,3,2,1,1,2,1,1,41,6,2,1,0.5169660678642715,3,2
11033,2,2,3,1,2,2,2,2,2,1,5,5,1,5,1,5,3,5,2,1,1,1,1,2,3,2,3,3,3,1,2,3,3,2,2,3,1,2,43,8,2,1,0.5169660678642715,3,2
11302,1,1,2,1,2,2,2,2,2,2,4,3,5,4,3,3,4,4,5,4,2,1,1,1,3,2,2,3,2,1,2,2,2,1,1,2,1,2,27,9,2,1,0.12921348314606743,68,2
11304,1,1,2,1,1,1,1,2,1,1,5,5,1,5,5,5,5,4,4,2,3,2,2,2,3,3,2,3,3,1,2,2,3,1,1,3,1,1,39,6,2,1,0.12921348314606743,68,1
11305,1,2,NA,NA,NA,NA,1,NA,1,NA,4,3,3,2,3,3,3,4,4,4,3,2,2,3,2,3,3,3,2,2,2,2,2,1,1,3,2,1,27,11,2,1,0.12921348314606743,68,NA
11306,1,2,2,2,2,1,2,2,2,1,4,4,3,4,1,5,5,1,1,3,3,2,1,1,3,3,3,2,2,1,2,3,2,1,1,3,2,2,43,7,2,1,0.12921348314606743,68,2
11308,1,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,3,3,3,3,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,3,28,17,2,1,0.12921348314606743,68,2
11309,1,2,1,2,2,2,1,2,1,2,4,4,3,2,4,2,4,4,4,4,2,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,3,27,20,2,1,0.12921348314606743,68,2
11310,1,2,2,1,2,1,1,2,1,2,5,5,1,5,1,5,5,1,2,1,3,1,1,2,3,2,3,3,3,1,3,3,3,1,1,3,1,1,49,2,2,1,0.12921348314606743,68,2
11311,1,2,1,2,2,1,2,2,1,2,4,4,1,4,1,5,5,3,2,1,3,1,1,1,2,3,3,3,3,1,2,3,3,1,1,2,1,1,44,3,2,1,0.12921348314606743,68,2
11316,2,2,3,2,2,1,2,2,1,2,4,5,3,4,2,3,3,5,4,1,2,3,3,2,2,2,2,3,2,1,2,2,3,1,2,2,2,3,34,17,2,1,0.12921348314606743,68,2
11317,2,2,2,2,2,2,2,2,2,2,5,3,2,3,2,4,3,3,2,2,2,1,1,1,1,1,1,2,3,1,2,2,3,1,1,2,1,2,37,12,2,1,0.12921348314606743,68,2
11318,2,1,2,1,2,2,2,2,2,2,5,4,3,5,1,4,4,5,5,4,3,2,2,1,2,3,2,3,3,1,3,3,2,1,1,3,1,1,34,5,2,1,0.12921348314606743,68,2
11319,2,1,3,1,2,1,1,2,2,2,2,3,4,4,1,1,2,5,5,5,2,2,2,1,1,1,1,3,1,2,1,2,3,3,3,1,3,3,22,25,2,1,0.12921348314606743,68,2
11320,2,2,3,2,2,1,1,2,1,2,4,4,3,4,4,3,4,1,3,1,3,2,1,1,3,3,3,3,3,2,3,3,3,1,1,3,1,1,37,2,2,1,0.12921348314606743,68,2
11321,2,1,2,1,2,2,2,2,2,2,3,4,3,3,3,3,3,4,4,4,2,1,1,1,2,3,2,3,2,1,2,2,2,1,1,2,1,2,28,9,2,1,0.12921348314606743,68,2
11322,2,1,3,2,2,2,2,2,1,2,4,3,4,3,4,4,3,4,4,4,1,3,3,2,1,2,2,2,2,2,2,2,1,2,3,1,3,3,27,27,2,1,0.12921348314606743,68,2
11323,2,1,2,2,1,1,2,2,1,1,3,4,3,3,4,2,3,4,4,4,2,2,1,2,1,3,1,2,3,2,2,1,2,3,3,2,2,3,26,21,2,1,0.12921348314606743,68,2
11326,1,1,1,1,2,1,2,2,1,2,5,4,3,4,4,4,3,5,3,2,3,2,1,2,1,3,3,3,3,1,2,3,3,2,2,3,2,1,33,8,2,1,0.12921348314606743,68,2
11327,2,2,2,1,2,1,2,2,1,1,4,4,1,5,1,4,4,3,1,1,3,2,1,2,2,2,3,3,2,1,3,2,3,2,1,NA,1,1,44,NA,2,1,0.12921348314606743,68,2
11328,2,2,3,1,2,1,2,2,1,2,2,2,3,2,3,3,2,3,3,2,2,1,1,2,2,3,2,3,2,1,2,2,1,1,1,2,1,2,27,11,2,1,0.12921348314606743,68,2
11329,2,1,2,2,2,1,1,2,2,2,5,5,1,5,1,5,5,4,2,1,3,2,2,2,2,2,2,3,3,1,2,3,3,1,2,2,1,2,46,10,2,1,0.12921348314606743,68,2
11330,2,1,3,1,1,2,2,2,2,1,4,4,3,4,2,3,4,4,4,3,2,2,1,2,2,3,3,3,3,1,2,3,3,2,2,3,1,1,33,7,2,1,0.12921348314606743,68,2
